train_n,sample_id,amplitude,damping,frequency,shift,mse
32,367,0.70689532,2.06121135,23.28208845,0.33398691,0.0021569631
32,368,0.89163157,3.07348096,20.52003405,0.23800120,0.0017064380
32,369,0.57518513,2.39482625,20.38112952,0.02526915,0.0045811165
32,370,0.74987521,2.29619638,22.78022545,-0.14170410,0.0025592152
32,371,0.84140987,3.06317136,22.93807617,-0.12093091,0.0009020429
32,372,0.52465146,2.22906030,22.07407078,-0.17150963,0.0035743632
32,373,0.57018645,2.39322607,24.40742239,0.10753434,0.0015969373
32,374,0.59742662,2.92431800,20.98131731,0.29508538,0.0014379802
32,375,0.71433724,2.62633006,22.28539154,0.26519635,0.0010223728
32,376,0.57395465,2.60637442,22.76438268,-0.26920932,0.0042286901
32,377,0.87474233,2.75653498,20.69152304,0.09639141,0.0053986780
32,378,0.91864990,2.04815237,24.23117172,0.35215478,0.0021167697
32,379,0.79674783,2.22541369,21.38554150,0.23407767,0.0024946057
32,380,0.90338187,2.62893156,22.45881844,-0.12307895,0.0020477199
32,381,0.80463695,2.37504329,20.55407655,0.09347591,0.0019144495
32,382,0.90550856,2.32168963,22.97989080,0.20627630,0.0038436678
32,383,0.78590174,3.38250987,20.19163566,0.25434546,0.0041449842
32,384,0.84874165,2.48511841,24.66789143,-0.28223979,0.0031551827
32,385,0.80607127,3.09196609,25.12723894,0.34119549,0.0054715548
32,386,0.84329873,2.56992059,19.38222014,0.08623809,0.0038495260
32,387,0.78617277,3.06864244,22.51874889,-0.06890036,0.0075522037
32,388,0.96066541,3.17766280,21.74624246,-0.12446226,0.0019567190
32,389,0.86574162,2.94142118,21.77867750,0.11030925,0.0030992117
32,390,0.78546742,2.50860719,21.10320277,0.17803390,0.0025708072
32,391,0.70675389,2.65045419,21.19950092,0.42085077,0.0018220799
32,392,0.65361840,2.34405997,19.91485984,-0.22330400,0.0015901414
32,393,0.89979197,2.70308637,20.22746640,0.13361848,0.0007630669
32,394,0.85696151,2.91466947,18.91406841,-0.01465750,0.0008333797
32,395,0.82607408,3.03403482,23.19502440,0.20848714,0.0019112247
32,396,0.83918243,2.77730481,22.27885367,0.33379092,0.0034275863
32,397,0.88073286,2.78285397,22.22784799,0.45003074,0.0040595977
32,398,0.72517339,2.48535929,21.98919187,0.23368305,0.0014267992
32,399,0.88517785,2.62245263,19.99542181,0.21735216,0.0038000184
32,400,0.61762242,3.52337464,22.35243912,0.23686294,0.0027398578
32,401,0.66321474,2.85826659,22.73240367,-0.15183439,0.0011558436
32,402,0.87319100,3.42716132,20.21846091,0.46712552,0.0015804401
32,403,0.76747175,2.90491183,21.66026927,-0.15408314,0.0097770930
32,404,0.94700557,3.93532160,20.62471263,-0.40803659,0.0011676812
32,405,0.75133110,2.78696959,19.98977910,-0.07968484,0.0011225395
32,406,0.69190599,3.14060325,22.93701926,0.05031093,0.0020667825
32,407,0.68749033,3.21724100,21.74624456,-0.02649115,0.0031675664
32,408,0.60774031,2.17779412,22.18463567,-0.37900338,0.0015706432
32,409,0.72038730,2.48031572,22.03422473,0.02864157,0.0020796670
32,410,0.88388925,2.24054957,23.20874216,0.26349001,0.0055790115
32,411,0.88097612,3.08577935,22.45831388,0.23052309,0.0035369538
32,412,0.77388155,2.97306732,20.74215964,0.18975169,0.0038365428
32,413,0.80176206,3.07433051,21.70048445,0.11984671,0.0029516538
32,414,0.78077710,2.61291592,21.77729165,0.24089469,0.0017617245
32,415,0.80475760,3.37060816,22.49782375,0.00942656,0.0014059137
32,416,0.80340579,2.56423732,20.83176506,-0.05833976,0.0059617995
32,417,0.78266616,3.92402221,20.91923891,-0.49795285,0.0047377633
32,418,0.70659387,2.38929629,20.47805672,0.32632953,0.0024018701
32,419,0.81164380,2.88684137,23.00851406,0.22854357,0.0036794843
32,420,0.90595486,2.64296298,20.64395842,-0.23287998,0.0017397834
32,421,0.71931355,3.16571591,20.54132810,-0.20775941,0.0057254166
32,422,0.79934149,2.68132331,22.12711418,0.29624565,0.0034886388
32,423,0.83992418,2.70547415,21.04755678,0.24808094,0.0024285660
32,424,0.80220316,2.91407886,24.60227695,0.08826292,0.0018102820
32,425,0.73186589,2.33364218,23.81354773,0.17976495,0.0031513409
32,426,0.74557662,2.52815973,19.56943212,0.23394114,0.0014520046
32,427,0.90901657,2.61452522,24.74730549,0.13313802,0.0010922185
32,428,0.82424498,3.11247094,24.28687706,0.26834873,0.0041173633
32,429,0.70921095,2.28641638,21.08443468,-0.34077937,0.0048662763
32,430,0.76131164,2.10500965,22.90390329,-0.00682859,0.0038756016
32,431,0.74271388,2.33783421,22.64478254,-0.44216904,0.0023015633
32,432,0.85304935,2.24773431,22.89405299,-0.10777496,0.0049815055
32,433,0.85423586,2.48420871,22.48208795,-0.21304873,0.0142354929
32,434,0.53359911,2.47134004,22.21630323,-0.19041801,0.0040442023
32,435,0.83978259,2.03292205,23.44598639,-0.28514440,0.0017275277
32,436,0.77619461,2.62421502,20.75843613,-0.09812192,0.0031541857
32,437,0.72465169,2.44069016,22.37157225,0.34504093,0.0024965723
32,438,0.67859914,2.51812576,21.74537302,0.19654540,0.0021396973
32,439,0.75273996,2.54770458,24.58474691,0.05652868,0.0011004053
32,440,0.95818027,3.11278350,21.81242027,0.22186002,0.0022390968
32,441,0.71101831,2.85601016,22.03662691,-0.32360962,0.0046569521
32,442,0.76256364,2.42692916,21.51492936,-0.16090056,0.0008345959
32,443,0.74676388,2.42988821,21.97124905,-0.27936746,0.0063912799
32,444,0.80100135,2.68402490,18.91163795,0.15592044,0.0036177301
32,445,0.75762065,2.35618747,23.17287467,-0.23198191,0.0031513374
32,446,0.84326437,3.68983586,22.88734687,-0.38937160,0.0043090572
32,447,0.84875481,2.71502250,22.43582526,0.04312109,0.0036438690
32,448,0.90419818,2.62286095,24.57570352,0.11282591,0.0022044054
32,449,0.94295095,3.77251463,20.79455273,0.01100648,0.0023345825
32,450,0.59151378,2.83758075,21.17800697,-0.32567217,0.0025314087
32,451,0.85283489,2.78335974,21.71694434,0.23963635,0.0012521395
32,452,0.75505252,2.77166943,21.61441754,0.08817910,0.0016547847
32,453,0.87241373,2.67183807,20.59977563,0.40525278,0.0028685638
32,454,0.58995316,3.12352232,22.41922137,0.26063811,0.0016686854
32,455,0.63248135,2.58880412,19.71678890,0.04508975,0.0025556914
32,456,0.81933231,2.91007399,23.24183181,0.10917429,0.0022236386
32,457,0.80183861,2.24481902,23.28112256,0.38117555,0.0024713484
32,458,0.70951871,3.00149189,21.49315344,-0.15823022,0.0066980513
32,459,0.91951012,2.49739530,21.16968264,-0.14818865,0.0071164453
32,460,0.67802070,2.44564919,22.92142126,0.33770472,0.0025698497
32,461,0.97884633,2.79183527,21.07107982,0.25197163,0.0013364940
32,462,0.85428642,2.37533601,23.21178542,-0.02127646,0.0014148352
32,463,0.92272647,2.64061317,22.18701267,0.45036481,0.0020354388
32,464,0.68341951,3.12236898,21.77142761,0.26638612,0.0025408771
32,465,0.56971999,2.40166717,19.94642433,0.19383551,0.0024900341
32,466,0.87362506,2.49259204,20.78828531,0.32049796,0.0024739649
32,467,0.69521702,2.57953823,22.18500688,0.26743861,0.0023250320
32,468,0.56411172,2.40967969,22.31274294,0.18539212,0.0023081174
32,469,0.75914487,2.12061395,23.99028882,0.14654892,0.0011859924
32,470,0.90556565,3.33678337,20.94437260,-0.14951740,0.0015179394
32,471,0.62767589,3.22294518,24.90015305,0.23972619,0.0021095934
32,472,0.91707155,2.28509766,22.32202591,0.33137111,0.0018815318
32,473,0.73284285,2.24435775,22.19078126,0.45137001,0.0016874303
32,474,0.77081459,2.19727188,23.43408135,0.06229778,0.0010259072
32,475,0.91079152,3.11547929,22.05890793,-0.05445994,0.0022815452
32,476,0.88110146,2.70049602,21.97622578,-0.44879698,0.0049879984
32,477,0.81273757,2.43630109,22.66544595,-0.34080043,0.0043334408
32,478,0.74753122,2.31455605,20.29109108,0.31199566,0.0048134549
32,479,0.88684003,2.95881098,23.83282908,0.22427999,0.0032934867
32,480,0.81768501,2.50871464,22.51946522,-0.12425033,0.0017531051
32,481,0.77146295,2.34676775,23.94717337,0.42994235,0.0033253703
32,482,0.82702723,2.76079096,24.46457204,-0.42628069,0.0052703779
32,483,0.80331887,3.81011135,20.01788901,0.12720866,0.0034727784
32,484,0.86549480,3.82027789,23.11157002,0.25776243,0.0019932250
32,485,0.75450023,3.71232516,21.03396604,0.11378721,0.0013984495
32,486,0.85989741,2.52739959,21.62234707,0.31960338,0.0062858528
32,487,0.80883174,3.03270002,21.58190058,0.47707851,0.0094212672
32,488,0.78220835,3.01736443,21.08438581,0.04341504,0.0017117275
32,489,0.75117903,3.05078821,22.58707135,0.11702350,0.0023570069
32,490,0.69517308,2.76083626,20.54898000,0.07880899,0.0008356818
32,491,0.97448071,3.20877750,21.83339172,0.41539929,0.0037565202
32,492,0.97244804,2.13140091,19.51635048,0.39771556,0.0019317286
32,493,0.75104463,3.58746044,22.46535535,0.20332352,0.0044888329
32,494,0.80044387,2.38965937,22.55833525,-0.42437038,0.0010163635
32,495,0.96213462,3.40455950,22.67879130,0.21748645,0.0025028838
32,496,0.86116682,3.87283513,21.85536568,0.10124926,0.0038504979
32,497,0.70905126,3.53539479,20.87928270,-0.01692252,0.0017525722
32,498,0.50084049,2.58987093,22.69429664,-0.10353008,0.0010752819
32,499,0.79633234,2.05617080,21.92596804,0.12040976,0.0018124695
32,500,0.88691338,2.14174820,20.23127001,-0.12204441,0.0024793592
32,501,0.75253462,2.54901630,23.44446316,0.24151697,0.0033773814
32,502,0.79626157,2.60080529,22.59525376,0.14751885,0.0025265731
32,503,0.91131299,2.67877992,21.48719592,-0.02182277,0.0008864051
32,504,0.51632156,2.77233035,23.35100449,-0.06242573,0.0014633462
32,505,0.92599926,2.46945198,23.64279084,0.30580034,0.0023098568
32,506,0.60609613,2.99669741,22.06590938,-0.20316953,0.0027302629
32,507,0.82145739,2.69312866,23.08447856,0.27355262,0.0004876966
32,508,0.75141181,3.04781264,20.81607962,-0.16854475,0.0020348115
32,509,0.69502353,2.36811515,23.24706411,0.37473426,0.0024053871
32,510,0.88717455,3.31528593,22.68870802,0.38392606,0.0009675868
32,511,0.85525813,3.29124851,24.73903020,-0.13047722,0.0026906339
32,512,0.61143404,2.10559177,22.44275881,-0.09753828,0.0021843358
32,513,0.73317529,2.78729905,22.24883534,0.33286374,0.0034817837
32,514,0.81593293,3.20307769,20.87438104,0.10835556,0.0034520250
32,515,0.78418812,2.12483809,20.80017598,-0.39494388,0.0028591852
32,516,0.71016469,3.96646977,21.85150584,0.29659864,0.0062464135
32,517,0.97081288,3.04529789,22.54472029,0.46058929,0.0026076680
32,518,0.91661322,2.59994238,20.63269981,-0.27243913,0.0016256656
32,519,0.62161428,2.94587790,20.59618284,0.11221295,0.0009104273
32,520,0.88723542,2.21912650,21.15668693,-0.17933082,0.0024484012
32,521,0.74787458,2.56819515,22.05159194,0.08038711,0.0020729263
32,522,0.78823451,2.43157943,21.91471844,0.10708465,0.0031326558
32,523,0.66756756,2.52514256,22.76276664,0.26361725,0.0026490461
32,524,0.79686434,2.33689400,23.11245814,0.15807036,0.0049285269
32,525,0.91566207,3.66266656,23.42161200,-0.03819518,0.0015241272
32,526,0.70508267,2.75241849,21.44539411,0.16492963,0.0040581806
32,527,0.87797181,2.12739261,22.38925638,0.42810722,0.0023705253
32,528,0.85439690,2.52664156,20.91540077,0.15705753,0.0049088041
32,529,0.80122725,2.82934325,24.53974972,0.17024500,0.0009488475
32,530,0.88692033,2.60114454,22.16379595,0.05686322,0.0067727647
32,531,0.80643875,2.70315206,23.44998893,-0.39992389,0.0005829629
32,532,0.86028679,2.74603922,20.59397612,0.32977412,0.0022536631
32,533,0.85118356,2.12729729,23.74966237,-0.25736861,0.0016200828
32,534,0.70031222,2.72581420,21.33656157,0.32748180,0.0040648859
32,535,0.87538640,3.59104630,20.65480130,0.06313892,0.0019113480
32,536,0.99285737,2.16219496,24.61789645,-0.31193335,0.0009579948
32,537,0.76933736,2.51501276,22.07708347,-0.00838482,0.0078461927
32,538,0.52960306,3.43388879,19.52440881,0.13123661,0.0016009043
32,539,0.89668016,3.09313961,22.00782810,-0.03557466,0.0021788380
32,540,0.51733491,2.34472605,20.83073398,0.32109949,0.0006278527
32,541,0.81489569,3.13232189,20.31766208,-0.12632363,0.0014219122
32,542,0.84769734,3.13911408,21.56744982,0.24720509,0.0030878244
32,543,0.83395966,2.69224990,23.22461477,0.21963386,0.0088903942
32,544,0.74245637,3.08369333,23.47853582,0.26665383,0.0015530357
32,545,0.80228404,3.52572519,23.19993593,0.19820245,0.0015187122
32,546,0.82889730,2.09593374,20.14462783,0.45496830,0.0024906626
32,547,0.86080392,2.06972495,22.56913599,-0.19157918,0.0045631505
32,548,0.59994313,2.46453484,22.50250065,0.18976851,0.0034496491
32,549,0.85256975,2.77763587,23.12166435,0.14729493,0.0016711009
32,550,0.69431334,3.09567944,22.18050149,0.03032496,0.0029603300
32,551,0.77089167,3.33574851,23.22690265,0.09630901,0.0024361516
32,552,0.81033300,3.17986125,23.79570162,-0.03286375,0.0042027785
32,553,0.78642748,2.12133054,21.43201212,0.05460172,0.0029836776
32,554,0.81482214,3.20986092,21.43547244,0.09307675,0.0023613605
32,555,0.85512150,2.13644062,24.15427331,0.30062921,0.0015247417
32,556,0.86105496,2.30860264,24.11195204,0.12380375,0.0031206168
32,557,0.81234776,2.81274920,18.98529830,0.25077987,0.0030513134
32,558,0.78699273,3.98069062,22.91612029,0.14770161,0.0029254891
32,559,0.66649033,2.94989089,23.80363881,-0.15896939,0.0010458144
32,560,0.60619191,2.73845495,19.02703355,0.07886889,0.0042958579
32,561,0.75166837,2.59248695,22.29699798,0.01974271,0.0034068266
32,562,0.78709172,2.88825579,22.05779063,-0.13411858,0.0013054854
32,563,0.67401357,3.47452676,22.93194579,0.38764733,0.0010247017
32,564,0.73498828,3.78663275,23.33924856,0.46948229,0.0020031143
32,565,0.84250673,2.86432417,21.74661265,-0.10757286,0.0045217756
32,566,0.62618208,2.21593200,23.46611157,0.08226333,0.0012602555
32,567,0.68698131,2.74124697,21.88044562,-0.19124595,0.0014431991
32,568,0.86628934,3.09112716,21.42745031,-0.01393095,0.0015882968
32,569,0.74608810,2.02813407,20.74077644,0.41170809,0.0034138322
32,570,0.94212744,2.45413791,21.04585336,0.22465250,0.0036358927
32,571,0.90318352,2.96206015,22.50032846,0.34932738,0.0022397323
32,572,0.78304865,2.91846534,20.83594111,-0.04516566,0.0085449675
32,573,0.88293603,2.54578406,21.93226670,0.14617862,0.0018229500
32,574,0.68807842,2.52440803,23.05067526,-0.00822467,0.0022884041
32,575,0.70800704,2.50770121,23.03876755,0.41963431,0.0019723569
32,576,0.84662030,2.53619891,19.09893276,0.14609524,0.0039525571
32,577,0.85527404,2.60424724,22.48118059,0.23715636,0.0014352903
32,578,0.71563586,3.13060271,22.17741800,0.27068713,0.0021416049
32,579,0.77176125,3.59757105,22.25331586,0.06288596,0.0015776600
32,580,0.80931847,3.26250225,20.18887889,-0.17100043,0.0022291526
32,581,0.91111170,2.41595133,21.74202287,0.10822784,0.0013824051
32,582,0.83259353,3.27882142,21.41757891,0.30723781,0.0019831077
32,583,0.92906133,3.81069561,22.81886895,0.37157764,0.0011450916
32,584,0.85178721,2.33249866,21.85810201,0.34645483,0.0038878578
32,585,0.94735533,2.48812724,20.75599414,0.18004821,0.0018506318
32,586,0.85086352,2.76438412,21.39510583,0.00178683,0.0023612699
32,587,0.76805245,2.39283801,21.83163128,-0.34750958,0.0018774973
32,588,0.76792948,2.97584815,22.70813799,-0.12119513,0.0078123402
32,589,0.85768213,2.64140815,23.41876774,0.28762720,0.0031490191
32,590,0.75864957,3.20846692,22.21671148,-0.11964374,0.0031003088
32,591,0.70080111,2.91513079,22.63433220,0.34364431,0.0016374921
32,592,0.91408165,2.30729956,21.87290069,-0.07303243,0.0015944096
32,593,0.86114428,2.71001567,21.87146645,-0.37225954,0.0026722073
32,594,0.70284316,3.76270392,22.74839111,-0.39413786,0.0014665536
32,595,0.94422003,3.18694870,23.55962767,0.17743827,0.0036290176
32,596,0.71214327,2.18894901,20.73376501,0.18988266,0.0033083776
32,597,0.54518054,2.18720256,20.35460313,0.20707540,0.0032231607
32,598,0.81309787,2.64387592,21.53789135,-0.13943855,0.0026101925
32,599,0.88019022,2.43300580,22.94246587,0.05547800,0.0018973258
32,600,0.79276630,3.46040458,21.84007604,0.15731173,0.0040302539
32,601,0.72577939,2.70587878,22.69748490,0.02727285,0.0034253107
32,602,0.89668996,2.26672424,19.64402332,0.16922438,0.0032752253
32,603,0.83696549,2.49097745,22.27698448,-0.04522186,0.0017228410
32,604,0.82056033,2.50678859,22.76481006,0.07354590,0.0088753004
32,605,0.73450629,2.15181404,22.98703909,0.15844993,0.0019188864
32,606,0.77055882,2.09252524,21.85073084,0.30035239,0.0023285223
32,607,0.85668959,3.10826790,23.22982984,0.14361652,0.0019205060
32,608,0.56733598,2.57163664,21.91567336,-0.13876825,0.0023427145
32,609,0.76395854,2.87079085,22.54584231,0.20985321,0.0019356009
32,610,0.86185695,2.30680946,22.14193827,0.28948350,0.0016084914
32,611,0.62275179,2.92906358,20.06551741,0.24075638,0.0010576174
32,612,0.75152314,2.15939507,24.65880908,0.44463202,0.0017662307
32,613,0.90619833,2.44611483,23.09475953,-0.13819454,0.0016476050
32,614,0.85363465,2.26297248,22.27150225,0.35544245,0.0011366075
32,615,0.79314333,2.76818965,22.44661602,0.38866401,0.0029332412
32,616,0.89279275,3.33786332,23.24231767,0.19493129,0.0023569038
32,617,0.88954169,2.94940211,23.59172619,-0.04524675,0.0022550887
32,618,0.79696962,2.40075051,23.65956860,0.36545623,0.0041689174
32,619,0.90787863,2.45705904,20.52095996,0.14253816,0.0050259490
32,620,0.80622888,3.35183530,23.34330052,0.23179250,0.0041346219
32,621,0.96008486,2.48590308,21.61133179,-0.11890622,0.0045858392
32,622,0.72704424,2.56186338,20.58215906,0.04190758,0.0074252173
32,623,0.94354288,3.13432783,19.94683287,-0.40160827,0.0024797193
32,624,0.78350976,2.40132367,23.95561417,-0.09007117,0.0029282176
32,625,0.82328601,3.39570097,21.60624579,0.29879832,0.0088739787
32,626,0.85242082,2.89016976,22.88334647,0.05492538,0.0012081363
32,627,0.84104136,2.22146844,21.46296614,0.32004132,0.0010563729
32,628,0.85476373,2.49478452,21.37343364,-0.09483489,0.0014885820
32,629,0.70633594,3.99765994,25.11803618,-0.03576891,0.0024147772
32,630,0.74294628,2.46134743,21.00218215,0.26349791,0.0010269334
32,631,0.82757414,2.46895359,22.53296697,0.04657396,0.0023637432
32,632,0.80923452,2.88165709,20.63854701,-0.49259608,0.0025107222
32,633,0.96824077,2.32771927,21.50447492,0.31546724,0.0011268896
32,634,0.87740571,2.11848879,23.66443995,0.15583432,0.0015353832
32,635,0.64333352,2.76493075,23.45003214,0.13987513,0.0029074107
32,636,0.91586804,2.38145890,21.34662429,-0.01280293,0.0032323121
32,637,0.99592389,3.06487932,19.34371733,-0.09715335,0.0015733444
32,638,0.93300750,2.56139727,19.36406046,0.20193836,0.0034293128
32,639,0.95829382,2.36403865,22.19867933,0.07325919,0.0044507829
32,640,0.79123462,3.74072718,22.06470922,0.33525955,0.0009703528
32,641,0.70556746,3.01096365,22.21680139,-0.33899278,0.0022551394
32,642,0.80684216,2.30265133,24.29517764,-0.15685338,0.0018018063
32,643,0.79576854,2.66679145,21.94125353,0.20463302,0.0028491405
32,644,0.77905057,2.67079362,21.22502667,0.17980536,0.0035208088
32,645,0.66919529,2.52910244,21.97608753,0.07065465,0.0022107756
32,646,0.87144820,2.34061511,22.09340946,0.30174039,0.0027201339
32,647,0.92233010,2.70946677,22.03089516,0.41136176,0.0027079051
32,648,0.82747326,2.97092326,22.56835539,-0.45906643,0.0011725039
32,649,0.76936912,3.22913295,21.70379687,0.00544343,0.0029101877
32,650,0.64526639,2.86788384,22.74583234,-0.22012020,0.0013594070
32,651,0.66115968,2.90429381,19.25601816,0.32651605,0.0023096034
32,652,0.75685716,2.97228344,22.32062538,0.45103028,0.0027853421
